
2549/989	O
ย่อสั้น	O
อาคารที่ได้รับความเสียหายเป็นของ	O
ส.	O
ระหว่างเกิดเหตุได้ให้	O
บ.	O
และ	O
อ.	O
เป็นผู้เช่า	O
บ.	O
และ	O
อ.	O
จึงเป็นผู้ทรงสิทธิการเช่ามีสิทธิที่จะใช้หรือได้รับประโยชน์ในอาคารที่เช่าตามสัญญาเช่า	O
การที่จำเลยที่	O
2	O
ดำเนินการก่อสร้างอาคารชุดที่พักอาศัยเป็นเหตุให้อาคารของ	O
ส.	O
ดังกล่าวโยกไหวและแตกร้าวเสียหายย่อมกระทบต่อสิทธิที่จะใช้หรือได้รับประโยชน์ในอาคารของ	O
บ.	O
และ	O
อ.	O
ผู้ทรงสิทธิการเช่า	O
บ.	O
และ	O
อ.	O
จึงเป็นผู้เสียหายที่ถูกกระทำละเมิด	O
ส่วนโจทก์ที่	O
1	O
ไม่มีนิติสัมพันธ์กับ	O
ส.	O
เจ้าของอาคารแต่อย่างไร	O
การที่โจทก์ที่	O
1	O
เข้ามาใช้อาคารดังกล่าวก็โดยอาศัยสิทธิการเช่าของ	O
บ.	O
และ	O
อ.	O
จึงเป็นเพียงบริวารของ	O
บ.	O
และ	O
อ.	O
เท่านั้น	O
ไม่มีสิทธิเรียกร้องค่าเสียหายที่ไม่ได้ใช้อาคารจากจำเลยทั้งสอง	O
ตามสัญญาเช่ากำหนดให้ผู้เช่าต้องรักษาซ่อมแซมสถานที่เช่ารวมทั้งสิ่งตกแต่งและเครื่องอุปกรณ์ให้อยู่ในสภาพเรียบร้อยตลอดระยะเวลาเช่าด้วยทุนทรัพย์ของผู้เช่าเองนั้น	O
หมายถึงการบำรุงรักษาตามปกติและซ่อมแซมเล็กน้อยเท่านั้น	O
มิได้กำหนดให้ผู้เช่ามีหน้าที่ต้องซ่อมแซมใหญ่แต่อย่างใด	O
เมื่อได้ความว่าอาคารที่เช่าเสียหายมากยากที่จะซ่อมแซมให้กลับคืนดีได้	O
ต้องรื้อถอนและปลูกสร้างขึ้นใหม่และถึงแม้ว่าจะต้องทำการซ่อมแซมโครงสร้างของอาคารกับฐานรากบางส่วนและทำการหล่อเสาเพิ่มขึ้นรวมทั้งซ่อมแซมโครงอาคารภายนอก	O
ส่วนความเสียหายภายในซึ่งมีมากได้รื้อออกแล้วก่อขึ้นใหม่ตามที่โจทก์ที่	O
2	O
ฎีกาก็ตาม	O
ความเสียหายดังกล่าวก็เป็นกรณีร้ายแรงต้องซ่อมแซมใหญ่ซึ่งไม่ใช่หน้าที่และความรับผิดของผู้เช่าตาม	O
ป.พ.พ.	O
มาตรา	O
553	O
หากแต่เป็นหน้าที่ของผู้ให้เช่าที่จะต้องจัดการซ่อมแซมทุกอย่างที่จำเป็นเพื่อให้โจทก์ที่	O
2	O
ได้ใช้และได้รับประโยชน์ตามวัตถุประสงค์ในการเช่า	O
การกระทำของจำเลยที่	O
1	O
และที่	O
2	O
จึงเป็นการกระทำละเมิดต่อ	O
ส.	O
เจ้าของอาคารที่โจทก์ที่	O
2	O
เช่า	O
แม้	O
ส.	O
จะมีระเบียบปฏิบัติว่า	O
ผู้เช่าจะต้องเป็นผู้ปลูกสร้างอาคารยกให้เป็นกรรมสิทธิ์ของ	O
ส.	O
แล้ว	O
ส.	O
จึงจะให้สิทธิในการเช่า	O
ซึ่งทำให้โจทก์ที่	O
2	O
ต้องเสียค่าใช้จ่ายในการปลูกสร้างอาคารขึ้นใหม่	O
ก็เป็นค่าใช้จ่ายที่โจทก์ที่	O
2	O
สมัครใจเข้าทำนิติกรรมผูกนิติสัมพันธ์กับ	O
ส.	O
มิใช่เกิดจากการกระทำละเมิดของจำเลยที่	O
1	O
และที่	O
2	O
โจทก์ที่	O
2	O
ไม่มีสิทธิเรียกร้องค่าใช้จ่ายส่วนนี้จากจำเลยทั้งสอง	O
ย่อยาว	O
โจทก์ฟ้องขอให้บังคับจำเลยทั้งสองร่วมกันชดใช้ค่าเสียหายจำนวน	O
1,782,892.88	O
บาท	O
และชำระค่าเช่าในอัตราเดือนละ	O
110,880	O
บาท	O
นับแต่วันฟ้องเป็นเวลา	O
24	O
เดือน	O
ให้แก่โจทก์ที่	O
1	O
และให้จำเลยทั้งสองร่วมกันใช้ค่าเสียหายจำนวน	O
3,000,000	O
บาท	O
ให้แก่โจทก์ที่	O
2	O
และให้ร่วมกันชำระดอกเบี้ยอัตราร้อยละ	O
7.5	O
ต่อปี	O
นับแต่วันฟ้องไปจนกว่าจะชำระเสร็จ	O
จำเลยทั้งสองให้การขอให้ยกฟ้อง	O
ระหว่างพิจารณาจำเลยที่	O
2	O
ยื่นคำร้องขอให้เรียกบริษัทไทยประกันภัย	O
จำกัด	O
(มหาชน)	O
เข้าเป็นจำเลยร่วม	O
ศาลชั้นต้นอนุญาต	O
จำเลยร่วมให้การขอให้ยกฟ้อง	O
ศาลชั้นต้นพิพากษาให้จำเลยที่	O
2	O
และจำเลยร่วมร่วมกันชดใช้ค่าเสียหายจำนวน	O
194,500	O
บาท	O
พร้อมดอกเบี้ยอัตราร้อยละ	O
7.5	O
ต่อปี	O
แก่โจทก์ที่	O
1	O
และจำนวน	O
350,000	O
บาท	O
พร้อมดอกเบี้ยอัตราร้อยละ	O
7.5	O
ต่อปี	O
แก่โจทก์ที่	O
2	O
นับแต่วันฟ้อง	O
(ฟ้องวันที่	O
28	O
กรกฎาคม	O
2538)	O
เป็นต้นไปจนกว่าจะชำระเสร็จ	O
กับให้จำเลยที่	O
2	O
และจำเลยร่วมร่วมกันใช้ค่าฤชาธรรมเนียมแทนโจทก์ทั้งสอง	O
โดยกำหนดค่าทนายความ	O
30,000	O
บาท	O
เฉพาะค่าขึ้นศาลให้ใช้แทนตามทุนทรัพย์ที่โจทก์ทั้งสองชนะคดี	O
ให้ยกฟ้องโจทก์ทั้งสองสำหรับจำเลยที่	O
1	O
ค่าฤชาธรรมเนียมระหว่างโจทก์ทั้งสองกับจำเลยที่	O
1	O
ให้ตกเป็นพับ	O
โจทก์ทั้งสอง	O
จำเลยที่	O
2	O
และจำเลยร่วมอุทธรณ์	O
ศาลอุทธรณ์พิพากษาแก้เป็นว่า	O
ให้ยกฟ้องโจทก์ทั้งสองสำหรับจำเลยที่	O
2	O
และจำเลยร่วมด้วย	O
นอกจากที่แก้คงให้เป็นไปตามคำพิพากษาศาลชั้นต้น	O
ค่าฤชาธรรมเนียมทั้งสองศาลให้เป็นพับ	O
โจทก์ทั้งสองฎีกา	O
ศาลฎีกาวินิจฉัยว่า	B-verdict
ข้อเท็จจริงรับฟังเป็นยุติว่า	I-verdict
เดิมนายบำรุงและนายอภิศักดิ์เป็นผู้เช่าที่ดินและอาคารจากสำนักงานพระคลังข้างที่ตั้งแต่ปี	I-verdict
2528	I-verdict
แล้วให้โจทก์ที่	I-verdict
1	I-verdict
ใช้ประโยชน์เป็นที่ตั้งสำนักงานทนายความโดยโจทก์ที่	I-verdict
1	I-verdict
เป็นผู้ชำระค่าเช่าตลอดมา	I-verdict
จนกระทั่งวันที่	I-verdict
1	I-verdict
กันยายน	I-verdict
2537	I-verdict
จึงโอนสิทธิการเช่าให้แก่โจทก์ที่	I-verdict
2	I-verdict
ส่วนจำเลยที่	I-verdict
1	I-verdict
เป็นเจ้าของโครงการอาคารชุดที่พักอาศัยชื่อเดอะรีเจ้นท์	I-verdict
รอยัล	I-verdict
เพลส	I-verdict
1	I-verdict
ซึ่งปลูกสร้างบนที่ดินที่เช่าจากสำนักงานพระคลังข้างที่และเป็นผู้ว่าจ้างจำเลยที่	I-verdict
2	I-verdict
ให้ดำเนินการก่อสร้างอาคารดังกล่าวโดยมีจำเลยร่วมเป็นผู้รับประกันภัยการก่อสร้าง	I-verdict
เมื่อประมาณกลางปี	I-verdict
2537	I-verdict
จำเลยที่	I-verdict
2	I-verdict
ได้ปรับปรุงสถานที่เพื่อเตรียมการก่อสร้างโดยใช้เครื่องจักรขนาดใหญ่	I-verdict
มีการทุบบริเวณที่จะก่อสร้างจนเกิดแรงสั่นสะเทือนรุนแรงเป็นเหตุให้อาคารสำนักงานของโจทก์ที่	I-verdict
1	I-verdict
ซึ่งอยู่ใกล้กับบริเวณที่ปรับปรุงเกิดการโยกไหวและแตกร้าวเสียหาย	I-verdict
โจทก์ที่	I-verdict
1	I-verdict
จึงย้ายสำนักงานออกไปเช่าอยู่ในอาคารแห่งใหม่เมื่อเดือนกรกฎาคม	I-verdict
2537	I-verdict
เพราะไม่สามารถใช้ประโยชน์จากอาคารเดิมต่อไป	I-verdict
มีปัญหาต้องวินิจฉัยตามฎีกาของโจทก์ทั้งสองว่า	I-verdict
โจทก์ทั้งสองมีสิทธิเรียกร้องค่าเสียหายในเหตุละเมิดจากจำเลยที่	I-verdict
1	I-verdict
และที่	I-verdict
2	I-verdict
หรือไม่	I-verdict
เห็นว่า	I-verdict
อาคารที่ได้รับความเสียหายนั้นเป็นของสำนักงานพระคลังข้างที่	I-verdict
ระหว่างเกิดเหตุละเมิดได้ให้นายบำรุงและนายอภิศักดิ์เป็นผู้เช่า	I-verdict
นายบำรุงและนายอภิศักดิ์จึงเป็นผู้ทรงสิทธิการเช่ามีสิทธิที่จะใช้หรือได้รับประโยชน์ในอาคารที่เช่าตามสัญญาเช่า	I-verdict
การที่จำเลยที่	I-verdict
2	I-verdict
ดำเนินการก่อสร้างอาคารชุดที่พักอาศัยเป็นเหตุให้อาคารเลขที่	I-verdict
155/19	I-verdict
ดังกล่าวโยกไหวและแตกร้าวเสียหายย่อมกระทบต่อสิทธิที่จะใช้หรือได้รับประโยชน์ในอาคารของนายบำรุงและนายอภิศักดิ์ผู้ทรงสิทธิการเช่า	I-verdict
นายบำรุงและนายอภิศักดิ์จึงเป็นผู้เสียหายที่ถูกกระทำละเมิด	I-verdict
ส่วนโจทก์ที่	I-verdict
1	I-verdict
ไม่มีนิติสัมพันธ์กับสำนักงานพระคลังข้างที่เจ้าของอาคารดังกล่าวแต่อย่างใด	I-verdict
การที่โจทก์ที่	I-verdict
1	I-verdict
เข้ามาใช้อาคารดังกล่าวตั้งสำนักงานทนายความก็โดยอาศัยสิทธิการเช่าของนายบำรุงและนายอภิศักดิ์จึงเป็นเพียงบริวารของนายบำรุงและนายอภิศักดิ์เท่านั้น	I-verdict
ไม่มีสิทธิเรียกร้องค่าเสียหายที่ไม่ได้ใช้อาคารจากจำเลยทั้งสอง	I-verdict
สำหรับโจทก์ที่	I-verdict
2	I-verdict
ที่อ้างว่าผลการดำเนินการของจำเลยที่	I-verdict
1	I-verdict
และที่	I-verdict
2	I-verdict
ทำให้ตัวอาคารที่โจทก์ที่	I-verdict
2	I-verdict
เช่าจากสำนักงานพระคลังข้างที่ได้รับความเสียหาย	I-verdict
ไม่สามารถซ่อมแซมได้จำเป็นต้องรื้อถอนและก่อสร้างใหม่	I-verdict
ซึ่งต้องใช้เงินทั้งสิ้น	I-verdict
3,000,000	I-verdict
บาท	I-verdict
นั้น	I-verdict
เห็นว่า	I-verdict
ตามสัญญาเช่าที่กำหนดให้ผู้เช่าต้องรักษาซ่อมแซมสถานที่เช่ารวมทั้งสิ่งตกแต่งและเครื่องอุปกรณ์ให้อยู่ในสภาพเรียบร้อยตลอดระยะเวลาเช่าด้วยทุนทรัพย์ของผู้เช่าเองนั้น	I-verdict
หมายถึงการบำรุงรักษาตามปกติและซ่อมแซมเล็กน้อยเท่านั้น	I-verdict
มิได้กำหนดให้ผู้เช่ามีหน้าที่ต้องซ่อมแซมใหญ่แต่อย่างใด	I-verdict
แต่ตามฟ้องและทางนำสืบของโจทก์ที่	I-verdict
2	I-verdict
ได้ความว่า	I-verdict
อาคารที่เช่าเสียหายมากยากที่จะซ่อมแซมให้กลับคืนดีได้	I-verdict
ต้องรื้อถอนและปลูกสร้างขึ้นใหม่และถึงแม้ว่าจะต้องทำการซ่อมแซมโครงสร้างของอาคารและฐานรากบางส่วนกับทำการหล่อเสาเพิ่มขึ้น	I-verdict
รวมทั้งซ่อมแซมโครงอาคารภายนอก	I-verdict
ส่วนความเสียหายภายในซึ่งมีมากได้รื้อออกแล้วก่อขึ้นใหม่	I-verdict
ตามที่โจทก์ที่	I-verdict
2	I-verdict
ฎีกาก็ตาม	I-verdict
ความเสียหายที่โจทก์อ้างมาดังกล่าว	I-verdict
ก็เป็นกรณีร้ายแรงต้องซ่อมแซมใหญ่ซึ่งไม่ใช่หน้าที่และความรับผิดของผู้เช่า	I-verdict
ตาม	I-verdict
ป.พ.พ.	I-verdict
มาตรา	I-verdict
553	I-verdict
หากแต่เป็นหน้าที่ของผู้ให้เช่าที่จะต้องจัดการซ่อมแซมทุกอย่างที่จำเป็นเพื่อให้โจทก์ที่	I-verdict
2	I-verdict
ได้ใช้และได้รับประโยชน์ตามวัตถุประสงค์ในการเช่า	I-verdict
การกระทำของจำเลยที่	I-verdict
1	I-verdict
และที่	I-verdict
2	I-verdict
จึงเป็นการกระทำละเมิดต่อสำนักงานพระคลังข้างที่เจ้าของอาคารที่โจทก์ที่	I-verdict
2	I-verdict
เช่า	I-verdict
แม้สำนักงานพระคลังข้างที่จะมีระเบียบปฏิบัติว่า	I-verdict
ผู้เช่าจะต้องเป็นผู้ปลูกสร้างอาคารยกให้เป็นกรรมสิทธิ์ของสำนักงานพระคลังข้างที่แล้วสำนักงานพระคลังข้างที่จึงจะให้สิทธิในการเช่า	I-verdict
ซึ่งทำให้โจทก์ที่	I-verdict
2	I-verdict
ต้องเสียค่าใช้จ่ายในการปลูกสร้างอาคารขึ้นใหม่ก็เป็นค่าใช้จ่ายที่โจทก์ที่	I-verdict
2	I-verdict
สมัครใจเข้าทำนิติกรรมผูกนิติสัมพันธ์กับสำนักงานพระคลังข้างที่	I-verdict
มิใช่เกิดจากการกระทำละเมิดของจำเลยที่	I-verdict
1	I-verdict
และที่	I-verdict
2	I-verdict
โจทก์ที่	I-verdict
2	I-verdict
ไม่มีสิทธิเรียกร้องค่าใช้จ่ายส่วนนี้จากจำเลยทั้งสอง	I-verdict
ที่ศาลอุทธรณ์พิพากษายกฟ้องมาชอบแล้ว	I-verdict
ประเด็นข้ออื่นไม่จำต้องวินิจฉัยเพราะไม่ทำให้ผลคดีเปลี่ยนแปลงไป	I-verdict
พิพากษายืน	I-verdict
ค่าฤชาธรรมเนียมชั้นฎีกาให้เป็นพับ.	I-verdict

2527/3278	O
ย่อสั้น	O
การที่จะตีความเอกสารฉบับใดเพื่อให้ได้ความหมายที่ถูกต้องแท้จริงจะพิจารณาจากข้อความเพียงประโยคใดตอนใดแล้วสรุปความหมายเอาหาได้ไม่	O
จำต้องพิเคราะห์จากถ้อยคำทั้งหมดในเอกสารนั้นประมวลเข้าด้วยกันจึงจะสามารถทราบ	O
ความหมายที่แท้จริงได้	O
โดยเฉพาะถ้อยคำที่แปลและเรียบเรียง	O
จากภาษาต่างประเทศมาเป็นภาษาไทยการใช้ถ้อยคำอาจไม่ตรงกัน	O
แต่มีความหมายในทำนองเดียวกัน	O
เกี่ยวกับการมอบอำนาจให้	O
ฟ้องคดีนี้ถ้อยคำที่เกี่ยวข้องคือ	O
"เพื่อป้องกัน	O
เครื่องหมายการค้าของ	O
ข้าพเจ้าให้พ้นจากการปลอมแปลงเลียนแบบ	O
จะโดยทางศาลแพ่งหรือกระบวนพิจารณาอาญารวมทั้ง	O
ให้มีอำนาจที่จะกระทำการต่อสู้ในการเรียกร้องฟ้องแย้งหรือ	O
ผู้ขอเรียกร้องที่แยกออก	O
ประนีประนอมยอมความหรือตกลงกัน	O
เกี่ยวกับการพิจารณาใดๆเช่นว่ามาแล้วเพื่อให้	O
เป็นไป	O
ตามความมุ่งหมายที่ได้กล่าวมาแล้วให้มีอำนาจ	O
ไปกระทำการ	O
และปรากฏตัวเพื่อและในนามของข้าพเจ้ายัง	O
สำนักงานรัฐบาลแห่งประเทศไทยหรือสถานที่อื่นใด	O
หรือที่ศาลสถิตย์ยุติธรรม	O
"ถ้อยคำ	O
ทั้งหมดดังกล่าวที่ว่า	O
มอบอำนาจเพื่อป้องกันเครื่องหมายการค้าให้พ้นจากการปลอมแปลง	O
เลียนแบบโดยทางศาลแพ่ง	O
รวมทั้งมีอำนาจต่อสู้	O
เรียกร้อง	O
ฟ้องแย้งก็มีความหมายชัดแจ้งถึงว่าให้มีอำนาจฟ้องคดีแพ่งเพื่อป้องกันสิทธิในเครื่องหมายการค้าของโจทก์แทนโจทก์นั่นเอง	O
จะตีความ	O
ว่าเพียงมีอำนาจให้ฟ้องแย้งเพียงอย่างเดียว	O
ย่อมไม่ได้	O
โจทก์จดทะเบียนเครื่องหมายการค้าคำว่า	O
"	O
BOSS	O
"	O
ใช้กับสินค้าประเภทเครื่องเขียนไว้ที่ประเทศสหพันธ์สาธารณรัฐเยอรมันตั้งแต่พ.ศ.	O
2518และบริษัทซึ่งเป็นตัวแทนจำหน่ายในประเทศไทยได้	O
สั่งสินค้าประเภทนี้ของโจทก์เข้ามาขายในประเทศไทยตั้งแต่	O
พ.ศ.2517	O
ก่อนมีการจดทะเบียนเครื่องหมายการค้า	O
1	O
ปี	O
นอกจากนี้โจทก์ยังได้จดทะเบียนเครื่องหมายการค้าไว้ในประเทศ	O
ต่างๆ	O
อีกหลายประเทศทั้งได้มีการโฆษณาถึงคุณภาพสินค้า	O
สำหรับประเทศไทยทำผ่านบริษัทซึ่งเป็นตัวแทนจำหน่าย	O
โจทก์	O
เป็นผู้คิด	O
ประดิษฐ์เครื่องหมายการค้าคำว่า	O
"	O
BOSS	O
"	O
ขึ้น	O
มาใช้กับสินค้าของโจทก์ก่อนจำเลยจะผลิตสินค้าของจำเลย	O
ประเภทเดียวกันนี้เป็นเวลาหลายปี	O
เมื่อจำเลยใช้เครื่องหมายการค้าคำว่า	O
"	O
BOSS	O
"	O
กับสินค้าจำพวกเดียวกันมีลักษณะเหมือนและคล้ายของโจทก์โดยรู้ถึงว่าสินค้าของ	O
โจทก์ประเภทนี้มีเครื่องหมายการค้าคำว่า	O
"	O
BOSS	O
"	O
จำหน่าย	O
อยู่ในประเทศไทยแล้ว	O
แม้จำเลยจะนำเครื่องหมายการค้าคำว่า	O
"	O
BOSS	O
"	O
ไปจดทะเบียนเครื่องหมายการค้าใน	O
ประเทศไทยไว้ก่อน	O
ก็หาทำให้จำเลยมีสิทธิดีกว่าโจทก์ผู้เป็นเจ้าของเครื่องหมายการค้านั้นไม่	O
ฎีกาปัญหาข้อที่จำเลยมิได้ยกขึ้นต่อสู้ในคำให้การและไม่	O
เป็นประเด็นแห่งคดี	O
จึงไม่ใช่ข้อที่ได้ยกขึ้นว่ากัน	O
มาในศาลชั้นต้นและศาลอุทธรณ์ศาลฎีกาไม่รับวินิจฉัย	O
โจทก์มีสิทธิในเครื่องหมายการค้าคำว่า"	O
BOSS	O
"	O
ดีกว่า	O
จำเลย	O
จำเลยเป็นฝ่ายลอกเลียนเครื่องหมายการค้าของโจทก์ไป	O
ลวงขาย	O
ทำให้ผู้ซื้อสินค้าหลงผิดซื้อสินค้าจำเลยโดยเข้าใจ	O
ผิดว่าเป็นของโจทก์	O
โจทก์ย่อมเป็นฝ่าย	O
ได้รับความเสียหาย	O
และ	O
ฟ้องเรียกร้องค่าเสียหายเอาได้ตามพระราชบัญญัติ	O
เครื่องหมายการค้าพุทธศักราช2474	O
มาตรา	O
29	O
วรรคสองและ	O
ศาลมีอำนาจ	O
กำหนดให้ตามสมควรแก่พฤติการณ์ได้	O
ย่อยาว	O
โจทก์ฟ้องว่า	O
โจทก์เป็นนิติบุคคลตามกฎหมายประเทศสหพันธ์สาธารณรัฐเยอรมัน	O
(เยอรมันตะวันตก)	O
มีนายอ็อตโต	O
ชวานโฮสเซอร์	O
เป็นกรรมการผู้จัดการ	O
มีอำนาจทำกิจการต่าง	O
ๆ	O
ได้	O
และได้มอบอำนาจให้นายโรจน์วิทย์	O
เปเรร่าเป็นผู้ดำเนินการเกี่ยวกับคดีนี้	O
โจทก์เป็นผู้ผลิตและจำหน่ายสินค้าจำพวกอุปกรณ์ที่ใช้ในการเขียน	O
การวาดภาพ	O
และการระบายสี	O
สีชนิดต่าง	O
ๆ	O
ปากกาสีน้ำ	O
ฯลฯมานานหลายสิบปี	O
และโจทก์ใช้เครื่องหมายการค้ากับสินค้าของโจทก์เป็นอักษรโรมันว่า	O
"Boss"	O
ได้โฆษณาเป็นที่แพร่หลายในหมู่ประชาชนทั่วโลกรวมทั้งประเทศไทยโจทก์จดทะเบียนเครื่องหมายการค้าไว้ในหลายประเทศ	O
และยื่นขอจดทะเบียนในประเทศไทยต่อกระทรวงพาณิชย์เมื่อวันที่	O
๑๓	O
พฤศจิกายน	O
๒๕๒๑	O
ต่อมาเดือนเมษายน	O
๒๕๒๒	O
โจทก์ได้รับหนังสือจากกองสิทธิบัตรและเครื่องหมายการค้าปฏิเสธไม่รับจดทะเบียนเครื่องหมายการค้าของโจทก์	O
อ้างว่าไปเหมือนหรือคล้ายกับเครื่องหมายการค้าของจำเลย	O
ซึ่งจำเลยลักลอบเอาเครื่องหมายการค้าของโจทก์ไปใช้กับสินค้าของจำเลยแล้วนำไปขอจดทะเบียนไว้	O
จำเลยมิได้เป็นผู้ค้นคิดประดิษฐ์ขึ้นเอง	O
เป็นการแอบอ้างทำให้นายทะเบียนหลงเชื่อจึงรับจดทะเบียนให้จำเลย	O
สินค้าของจำเลยคุณภาพไม่ดีเท่าของโจทก์ทำให้ผู้นิยมใช้สินค้าโจทก์หลงผิดในแหล่งกำเนิดสินค้า	O
คิดว่าสินค้าของจำเลยเป็นของโจทก์ทำให้ประชาชนเสื่อมความนิยมในสินค้าโจทก์	O
โจทก์ได้รับความเสียหาย	O
ขอให้โจทก์มีสิทธิในเครื่องหมายการค้าคำว่า	O
"Boss"	O
ดีกว่าจำเลย	O
ให้จำเลยขอถอนทะเบียนเครื่องหมายการค้าตามทะเบียนเลขที่	O
๖๒๕๒๔	O
ต่อนายทะเบียนเครื่องหมายการค้า	O
หากไม่ปฏิบัติตามให้ถือเอาคำพิพากษาแทนการแสดงเจตนาของจำเลย	O
ห้ามมิให้จำเลยขัดขวางการจดทะเบียนเครื่องหมายการค้าของโจทก์	O
และให้จำเลยใช้ค่าเสียหายแก่โจทก์	O
จำเลยให้การฟ้องแย้งว่า	O
โจทก์จะเป็นนิติบุคคลตามกฎหมายประเทศสหพันธ์สาธารณรัฐเยอรมัน	O
(เยอรมันตะวันตก)	O
โดยมีนายอ็อตโต	O
ชวานโฮสเซอร์	O
เป็นกรรมการผู้จัดการและมีอำนาจทำการแทนโจทก์จริงหรือไม่ไม่รับรอง	O
และไม่มีการมอบอำนาจให้นายโรจน์วิทย์	O
เปเรร่า	O
ฟ้องคดีนี้	O
โจทก์ไม่เคยใช่เครื่องหมายการค้าจำพวกเครื่องเขียนด้วยอักษรโรมันว่า	O
"Boss"	O
ในประเทศไทยมาก่อน	O
สินค้าโจทก์ใช้เครื่องหมายการค้าตราห่านหรือชวาน	O
โจทก์ไม่ได้เป็นผู้ประดิษฐ์คำว่า	O
"Boss"	O
ใช้กับสินค้าโจทก์ไม่ว่าที่ใด	O
และไม่ได้โฆษณาแพร่หลายทั่วโลกและในประเทศไทย	O
จึงไม่มีสิทธิดีกว่าจำเลย	O
จำเลยใช้เครื่องหมายการค้านี้มานานแล้ว	O
และขอจดทะเบียนเครื่องหมายการค้าคำว่า	O
"Boss"	O
ไว้ตั้งแต่	O
พ.ศ.	O
๒๕๑๙	O
จำเลยจึงมีสิทธิดีกว่าโจทก์	O
โจทก์ฉวยโอกาสลักลอบใช้เครื่องหมายการค้าของจำเลย	O
นายทะเบียนจึงไม่รับจดทะเบียนให้	O
โจทก์ไม่เสียหาย	O
การที่โจทก์นำเครื่องหมายการค้าของจำเลยไปใช้โดยไม่สิทธิเป็นการละเมิดทำให้จำเลยเสียหายขอให้ห้ามโจทก์ใช้เครื่องหมายการค้า	O
"Boss"	O
และให้โจทก์เก็บสินค้าที่ใช้เครื่องหมายการค้า	O
"Boss"	O
จากท้องตลาดให้หมด	O
และให้โจทก์ใช้ค่าเสียหายแก่จำเลย	O
โจทก์ให้การฟ้องแย้งว่า	O
จำเลยเป็นฝ่ายลอกเลียนเครื่องหมายการค้าของโจทก์	O
ซึ่งโจทก์ประดิษฐ์ขึ้นใช้กับสินค้าของโจทก์มานานแล้ว	O
โจทก์จึงมีสิทธิดีกว่า	O
การกระทำของจำเลยโจทก์เป็นผู้เสียหาย	O
จำเลยไม่เสียหาย	O
ค่าเสียหายที่เรียกสูงเกินกว่าเหตุ	O
ฟ้องแย้งเคลือบคลุม	O
ขอให้ยกฟ้องแย้ง	O
ศาลชั้นต้นพิพากษาว่า	O
โจทก์มีสิทธิในเครื่องหมายการค้าคำว่า	O
"Boss"ดีกว่าจำเลย	O
ให้จำเลยขอจดทะเบียนเครื่องหมายการค้าจดทะเบียนเลขที่	O
๖๒๕๒๔ต่อนายทะเบียนเครื่องหมายการค้า	O
หากจำเลยไม่ปฏิบัติตามให้ถือเอาคำพิพากษาของศาลเป็นการแสดงเจตนาของจำเลย	O
และห้ามจำเลยขัดขวางการจดทะเบียนเครื่องหมายการค้าของโจทก์	O
ให้จำเลยใช้ค่าเสียหายให้โจทก์	O
และให้ยกฟ้องแย้งของจำเลยเสีย	O
จำเลยอุทธรณ์	O
ศาลอุทธรณ์พิพากษายืน	O
จำเลยฎีกา	O
ศาลฎีกาวินิจฉัยว่า	B-verdict
ปัญหาที่ต้องวินิจฉัยมีว่า	I-verdict
หนังสือมอบอำนาจเอกสารหมายจ.๘	I-verdict
เป็นการมอบอำนาจให้ฟ้องคดีนี้ได้หรือไม่	I-verdict
ที่จำเลยฎีกาว่าเอกสารดังกล่าวไม่ได้มีข้อความให้นายโรจน์วิทย์	I-verdict
เปเรร่า	I-verdict
มีอำนาจยื่นฟ้องคดีต่อศาล	I-verdict
เพียงให้มีอำนาจฟ้องแย้งไม่ได้เท่านั้น	I-verdict
เห็นว่า	I-verdict
การที่จะตีความเอกสารฉบับใดเพื่อให้ได้ความหมายที่ถูกต้องแท้จริง	I-verdict
จะพิจารณาจากข้อความเพียงประโยคใดตอนใดแล้วสรุปความหมายเอาดังที่จำเลยฎีกาหาได้ไม่	I-verdict
จำต้องพิเคราะห์จากถ้อยคำทั้งหมดในเอกสารนั้นประมวลเข้าด้วยกันจึงจะสามารถทราบความหมายที่แท้จริงได้	I-verdict
โดยเฉพาะถ้อยคำที่แปลและเรียบเรียงจากภาษาต่างประเทศมาเป็นภาษาไทย	I-verdict
การใช้ถ้อยคำอาจไม่ตรงกันแต่มีความหมายในทำนองเดียวกัน	I-verdict
เกี่ยวกับการมอบอำนาจให้ฟ้องคดีตามเอกสารฉบับนี้ถ้อยคำที่เกี่ยวข้องคือ	I-verdict
